node,inflow,supply,demand,outflow,lhs = inflow + supply,rhs = demand + outflow,constraint_ok
1,1748.844950000001,0.0,0.0,1748.845029000003,1748.844950000001,1748.845029000003,True
2,1493.4196015,0.0,0.0,1493.4195802000015,1493.4196015,1493.4195802000015,True
3,528.993638200001,0.0,0.0,528.993635000001,528.993638200001,528.993635000001,True
4,5229.06675,0.0,0.0,5229.0668000000005,5229.06675,5229.0668000000005,True
5,819.37168,0.0,0.0,819.3716761999999,819.37168,819.3716761999999,True
6,2822.0247,0.0,0.0,2822.0246540000003,2822.0247,2822.0246540000003,True
7,1493.3511500000006,0.0,0.0,1493.3511263399998,1493.3511500000006,1493.3511263399998,True
8,1963.8984899999998,0.0,0.0,1963.8985400000001,1963.8984899999998,1963.8985400000001,True
9,6137.246017000002,0.0,0.0,6137.246000000001,6137.246017000002,6137.246000000001,True
10,5615.85622,0.0,0.0,5615.8562,5615.85622,5615.8562,True
11,3221.242472,0.0,0.0,3221.242525,3221.242472,3221.242525,True
12,664.800394,0.0,0.0,664.800385,664.800394,664.800385,True
13,1738.8206290000041,0.0,0.0,1738.82064,1738.8206290000041,1738.82064,True
14,3782.523300000005,0.0,0.0,3782.5233,3782.523300000005,3782.5233,True
15,2e-12,0.0,0.0,2e-12,2e-12,2e-12,True
16,1078.4002,0.0,0.0,1078.400200000001,1078.4002,1078.400200000001,True
17,499.623991,0.0,0.0,499.623987,499.623991,499.623987,True
18,5e-13,0.0,0.0,0.0,5e-13,0.0,True
19,1721.057800000001,0.0,0.0,1721.0578200000002,1721.057800000001,1721.0578200000002,True
20,18.409127,0.0,0.0,18.409127140000002,18.409127,18.409127140000002,True
21,216.368830000001,0.0,0.0,216.36882290000003,216.368830000001,216.36882290000003,True
22,515.237601,0.0,0.0,515.2376,515.237601,515.2376,True
23,3e-12,0.0,0.0,3e-12,3e-12,3e-12,True
24,1802.7080000000017,0.0,0.0,1802.70798,1802.7080000000017,1802.70798,True
25,1980.95653,0.0,0.0,1980.9565599999999,1980.95653,1980.9565599999999,True
26,2e-12,0.0,0.0,2e-12,2e-12,2e-12,True
27,2810.99953,0.0,0.0,2810.9995753,2810.99953,2810.9995753,True
28,100.281025,0.0,0.0,100.2810252,100.281025,100.2810252,True
29,1154.992700000001,0.0,0.0,1154.99268,1154.992700000001,1154.99268,True
30,370.037454700004,0.0,0.0,370.037450000017,370.037454700004,370.037450000017,True
31,94.060328000001,0.0,0.0,94.060328000003,94.060328000001,94.060328000003,True
32,250.6974475,0.0,0.0,250.697450000003,250.6974475,250.697450000003,True
33,1958.916365,0.0,0.0,1958.9163575,1958.916365,1958.9163575,True
34,2373.505049,0.0,0.0,2373.5050726,2373.505049,2373.5050726,True
35,78.94826992,0.0,0.0,78.94827,78.94826992,78.94827,True
36,1154.9926970000017,0.0,0.0,1154.9927,1154.9926970000017,1154.9927,True
37,381.7766784,0.0,0.0,381.77668,381.7766784,381.77668,True
38,80.40623599999999,0.0,0.0,80.4062354,80.40623599999999,80.4062354,True
39,611.88132,0.0,0.0,611.8813248,611.88132,611.8813248,True
40,603.023917,0.0,0.0,603.023916,603.023917,603.023916,True
41,3e-12,0.0,0.0,3e-12,3e-12,3e-12,True
42,178.93230500000098,0.0,0.0,178.93231,178.93230500000098,178.93231,True
43,398.447861000002,0.0,0.0,398.447863,398.447861000002,398.447863,True
44,7.6972445000005,0.0,0.0,7.6972445,7.6972445000005,7.6972445,True
45,1412.50893,0.0,0.0,1412.5089000000005,1412.50893,1412.5089000000005,True
46,953.4169,0.0,0.0,953.4169,953.4169,953.4169,True
47,2e-12,0.0,0.0,2e-12,2e-12,2e-12,True
48,156.20123,0.0,0.0,156.20123,156.20123,156.20123,True
49,33.089971,0.0,0.0,33.089970880002504,33.089971,33.089970880002504,True
50,1526.950964000001,0.0,0.0,1526.9510015,1526.950964000001,1526.9510015,True
51,3e-12,0.0,0.0,3e-12,3e-12,3e-12,True
52,1220.27564,0.0,0.0,1220.2756000000002,1220.27564,1220.2756000000002,True
53,45.008031,0.0,0.0,45.008031,45.008031,45.008031,True
54,88.51831200000099,0.0,0.0,88.51831250000001,88.51831200000099,88.51831250000001,True
55,91.212348,0.0,0.0,91.2123471,91.212348,91.2123471,True
56,146.96421,0.0,0.0,146.964211424,146.96421,146.964211424,True
57,324.9559400000005,0.0,0.0,324.955943,324.9559400000005,324.955943,True
58,3943.74989,0.0,0.0,3943.749958900001,3943.74989,3943.749958900001,True
59,94.8662084,0.0,0.0,94.86620902,94.8662084,94.86620902,True
60,1523.8099,0.0,0.0,1523.809896700002,1523.8099,1523.809896700002,True
61,6992.2751380000045,0.0,0.0,6992.2750822,6992.2751380000045,6992.2750822,True
62,5487.3967,0.0,0.0,5487.396705000001,5487.3967,5487.396705000001,True
63,454.40556,0.0,0.0,454.405553,454.40556,454.405553,True
64,123.885409,0.0,0.0,123.8854057,123.885409,123.8854057,True
65,201.66863,0.0,0.0,201.668631,201.66863,201.668631,True
66,39.397090399999996,0.0,0.0,39.39709051,39.397090399999996,39.39709051,True
67,20.547734,0.0,0.0,20.547734000001498,20.547734,20.547734000001498,True
68,481.21486,0.0,0.0,481.2148571000045,481.21486,481.2148571000045,True
69,5567.5986,0.0,0.0,5567.598575700002,5567.5986,5567.598575700002,True
70,320.377972,0.0,0.0,320.37797600000005,320.377972,320.37797600000005,True
71,0.0,0.0,0.0,0.0,0.0,0.0,True
72,142.80864292,0.0,0.0,142.80864,142.80864292,142.80864,True
73,1576.869177,0.0,0.0,1576.869203,1576.869177,1576.869203,True
74,643.239456,0.0,0.0,643.2394549999999,643.239456,643.2394549999999,True
75,1117.712130000001,0.0,0.0,1117.712130000001,1117.712130000001,1117.712130000001,True
76,1056.5361,0.0,0.0,1056.5361,1056.5361,1056.5361,True
77,12.426917,0.0,0.0,12.426916570003,12.426917,12.426916570003,True
78,7.5432996000095,0.0,0.0,7.5432996,7.5432996000095,7.5432996,True
79,568.60782,0.0,0.0,568.6078200000014,568.60782,568.6078200000014,True
80,78.420941,0.0,0.0,78.42094089999999,78.420941,78.42094089999999,True
81,711.9944499999999,0.0,0.0,711.9944599999999,711.9944499999999,711.9944599999999,True
82,683.96553,0.0,0.0,683.96553,683.96553,683.96553,True
83,546.01859,0.0,0.0,546.01859,546.01859,546.01859,True
84,1375.4861010000002,0.0,0.0,1375.4861136,1375.4861010000002,1375.4861136,True
85,300.866283,0.0,0.0,300.86628880000296,300.866283,300.86628880000296,True
86,380.43903,0.0,0.0,380.439026,380.43903,380.439026,True
87,33.314627000000506,0.0,0.0,33.3146275,33.314627000000506,33.3146275,True
88,358.0869300000005,0.0,0.0,358.0869308,358.0869300000005,358.0869308,True
89,331.65023299999996,0.0,0.0,331.650232,331.65023299999996,331.650232,True
90,87.941019,0.0,0.0,87.9410187,87.941019,87.9410187,True
91,126.50421499999999,0.0,0.0,126.50421,126.50421499999999,126.50421,True
92,8.781084800001,0.0,0.0,8.7810847,8.781084800001,8.7810847,True
93,201.2267900000005,0.0,0.0,201.226782000001,201.2267900000005,201.226782000001,True
94,4879.807134000001,0.0,0.0,4879.807191000001,4879.807134000001,4879.807191000001,True
95,1652.9605,0.0,0.0,1652.960467700002,1652.9605,1652.960467700002,True
96,0.0,0.0,0.0,0.0,0.0,0.0,True
97,338.01849,0.0,0.0,338.018485000001,338.01849,338.018485000001,True
98,9.9388649,0.0,0.0,9.938864821,9.9388649,9.938864821,True
99,487.00517,0.0,0.0,487.00517,487.00517,487.00517,True
100,200.43625,0.0,0.0,200.436246000001,200.43625,200.436246000001,True
101,249.70434700000004,0.0,0.0,249.70435,249.70434700000004,249.70435,True
102,70.5574865,0.0,0.0,70.5574861,70.5574865,70.5574861,True
103,116.09908823,0.0,0.0,116.09909,116.09908823,116.09909,True
104,674.0249248,0.0,0.0,674.02493,674.0249248,674.02493,True
105,41.28116,0.0,0.0,41.28116,41.28116,41.28116,True
106,2654.6802800000005,0.0,0.0,2654.6803000000004,2654.6802800000005,2654.6803000000004,True
107,428.2659245,0.0,0.0,428.26592999999997,428.2659245,428.26592999999997,True
108,32.1425054,0.0,0.0,32.142506,32.1425054,32.142506,True
109,7096.7158933400015,0.0,0.0,7096.7159,7096.7158933400015,7096.7159,True
110,1323.19486315,0.0,0.0,1323.1948,1323.19486315,1323.1948,True
111,76.40848199999999,0.0,0.0,76.40848199999999,76.40848199999999,76.40848199999999,True
112,1.5e-12,0.0,0.0,1.5e-12,1.5e-12,1.5e-12,True
113,155.2644807,0.0,0.0,155.26449,155.2644807,155.26449,True
114,1.5e-12,0.0,0.0,1.5e-12,1.5e-12,1.5e-12,True
115,0.0,0.0,0.0,0.0,0.0,0.0,True
116,665.1385700000001,0.0,0.0,665.1385700000001,665.1385700000001,665.1385700000001,True
117,5837.269610000001,0.0,0.0,5837.26967,5837.269610000001,5837.26967,True
118,548.892579,0.0,0.0,548.8925762,548.892579,548.8925762,True
119,0.0,0.0,0.0,0.0,0.0,0.0,True
120,2.1892526000000005,0.0,0.0,2.1892526,2.1892526000000005,2.1892526,True
121,65.230406,0.0,0.0,65.230406,65.230406,65.230406,True
122,69.0442835000045,0.0,0.0,69.044283,69.0442835000045,69.044283,True
123,118.24608000000251,0.0,0.0,118.24608,118.24608000000251,118.24608,True
124,5e-13,0.0,0.0,5e-13,5e-13,5e-13,True
125,76.766838,0.0,0.0,76.766838000001,76.766838,76.766838000001,True
126,891.3510522,0.0,0.0,891.35105,891.3510522,891.35105,True
127,70.911023,0.0,0.0,70.911022000001,70.911023,70.911022000001,True
128,1014.1420323399999,0.0,0.0,1014.142,1014.1420323399999,1014.142,True
129,202.601054,0.0,0.0,202.601044,202.601054,202.601044,True
130,0.56642492,0.0,0.0,0.56642492,0.56642492,0.56642492,True
131,12.700453000002,0.0,0.0,12.700453000001,12.700453000002,12.700453000001,True
132,810.46462,0.0,0.0,810.46462,810.46462,810.46462,True
133,0.0,0.0,0.0,0.0,0.0,0.0,True
134,1838.5745,0.0,0.0,1838.5744524700015,1838.5745,1838.5744524700015,True
135,1.0776142000005,0.0,0.0,1.0776142,1.0776142000005,1.0776142,True
136,62.422783,0.0,0.0,62.4227830000005,62.422783,62.4227830000005,True
137,783.29374,0.0,0.0,783.2937430000001,783.29374,783.2937430000001,True
138,4.2334845,0.0,0.0,4.2334845,4.2334845,4.2334845,True
139,100.42892,0.0,0.0,100.42892,100.42892,100.42892,True
140,342.87906,0.0,0.0,342.87905989999996,342.87906,342.87905989999996,True
141,164.510427,0.0,0.0,164.51042,164.510427,164.51042,True
142,237.26186,0.0,0.0,237.261863,237.26186,237.261863,True
143,1278.0788,0.0,0.0,1278.0788,1278.0788,1278.0788,True
144,174.009671,0.0,0.0,174.00967,174.009671,174.00967,True
145,342.296468,0.0,0.0,342.29646,342.296468,342.29646,True
146,0.0,0.0,0.0,0.0,0.0,0.0,True
147,1947.0256,0.0,0.0,1947.0256,1947.0256,1947.0256,True
148,607.618396000001,0.0,0.0,607.6184000000001,607.618396000001,607.6184000000001,True
149,1079.6531600000096,0.0,0.0,1079.6532,1079.6531600000096,1079.6532,True
150,1025.2356,0.0,0.0,1025.2356,1025.2356,1025.2356,True
151,2083.35416,0.0,0.0,2083.3542,2083.35416,2083.3542,True
152,147.91522,0.0,0.0,147.91522000000052,147.91522,147.91522000000052,True
153,98.551473000001,0.0,0.0,98.5514730000005,98.551473000001,98.5514730000005,True
154,1.975131e-12,0.0,0.0,1.98037121e-12,1.975131e-12,1.98037121e-12,True
155,0.0,0.0,0.0,0.0,0.0,0.0,True
156,923.7490700000002,0.0,0.0,923.74907,923.7490700000002,923.74907,True
157,48.7146736000015,0.0,0.0,48.714674,48.7146736000015,48.714674,True
158,1416.7247,0.0,0.0,1416.724679,1416.7247,1416.724679,True
159,5567.5986,0.0,0.0,5567.5986,5567.5986,5567.5986,True
160,1540.7880235000002,0.0,0.0,1540.78802,1540.7880235000002,1540.78802,True
161,55.241611,0.0,0.0,55.24161125,55.241611,55.24161125,True
162,148.327681,0.0,0.0,148.32768788,148.327681,148.32768788,True
163,5.1804883,0.0,0.0,5.1804884,5.1804883,5.1804884,True
164,130.239381,0.0,0.0,130.23938,130.239381,130.23938,True
165,357.9912691000015,0.0,0.0,357.99126000000155,357.9912691000015,357.99126000000155,True
166,174.009670000001,0.0,0.0,174.00967,174.009670000001,174.00967,True
167,1.4210855e-14,0.0,0.0,0.0,1.4210855e-14,0.0,True
168,50.847242,0.0,0.0,50.847242,50.847242,50.847242,True
169,362.51666,0.0,0.0,362.516665,362.51666,362.516665,True
170,32.677503,0.0,0.0,32.677503200000004,32.677503,32.677503200000004,True
171,134.412302,0.0,0.0,134.4123,134.412302,134.4123,True
172,510.933450000001,0.0,0.0,510.93344460000054,510.933450000001,510.93344460000054,True
173,829.48036,0.0,0.0,829.480357,829.48036,829.480357,True
174,5e-13,0.0,0.0,5e-13,5e-13,5e-13,True
175,117.4007214,0.0,0.0,117.400726000003,117.4007214,117.400726000003,True
176,461.070941,0.0,0.0,461.0709400000005,461.070941,461.0709400000005,True
177,112.7054900000015,0.0,0.0,112.70549000000051,112.7054900000015,112.70549000000051,True
178,168.24459,0.0,0.0,168.244585,168.24459,168.244585,True
179,0.80821068,0.0,0.0,0.80821068,0.80821068,0.80821068,True
180,2.1892526,0.0,0.0,2.1892526,2.1892526,2.1892526,True
181,674.0249300000011,0.0,0.0,674.0249299999999,674.0249300000011,674.0249299999999,True
182,24.409956,0.0,0.0,24.409955599999996,24.409956,24.409955599999996,True
183,0.0,0.0,0.0,0.0,0.0,0.0,True
184,344.33144,0.0,0.0,344.33144,344.33144,344.33144,True
185,672.1864590000005,0.0,0.0,672.186459,672.1864590000005,672.186459,True
186,344.33144,0.0,0.0,344.331440000001,344.33144,344.331440000001,True
187,4.4259156,0.0,0.0,4.425915600001,4.4259156,4.425915600001,True
188,54.387591300000004,0.0,0.0,54.387591,54.387591300000004,54.387591,True
189,324.95594,0.0,0.0,324.95594,324.95594,324.95594,True
190,8.9155993,0.0,0.0,8.9155994,8.9155993,8.9155994,True
191,213.29911,0.0,0.0,213.2991191,213.29911,213.2991191,True
192,7.8897702,0.0,0.0,7.889770199999999,7.8897702,7.889770199999999,True
193,90.644184,0.0,0.0,90.644184,90.644184,90.644184,True
194,199.311880230001,0.0,0.0,199.31188,199.311880230001,199.31188,True
195,5.1956401,0.0,0.0,5.19564,5.1956401,5.19564,True
196,2495.8385356,0.0,0.0,2495.83856,2495.8385356,2495.83856,True
197,116.09909,0.0,0.0,116.09909,116.09909,116.09909,True
198,260.421583,0.0,0.0,260.4215825,260.421583,260.4215825,True
199,4316.27513,0.0,0.0,4316.2751519,4316.27513,4316.2751519,True
200,648.73341,0.0,0.0,648.733411047,648.73341,648.733411047,True
201,0.0,0.0,0.0,0.0,0.0,0.0,True
202,25.885003,0.0,0.0,25.885003,25.885003,25.885003,True
203,0.0,0.0,0.0,0.0,0.0,0.0,True
204,1172.4068000000004,0.0,0.0,1172.4068439000002,1172.4068000000004,1172.4068439000002,True
205,2e-12,0.0,0.0,2e-12,2e-12,2e-12,True
206,236.306252,0.0,0.0,236.306250000001,236.306252,236.306250000001,True
207,973.8366800000001,0.0,0.0,973.8366799999999,973.8366800000001,973.8366799999999,True
208,174.0731883,0.0,0.0,174.073182,174.0731883,174.073182,True
209,616.95474,0.0,0.0,616.95474,616.95474,616.95474,True
210,11.545867,0.0,0.0,11.545867,11.545867,11.545867,True
211,36.158073,0.0,0.0,36.158071969999995,36.158073,36.158071969999995,True
212,155.26449,0.0,0.0,155.264484,155.26449,155.264484,True
213,142.32883,0.0,0.0,142.3288251,142.32883,142.3288251,True
214,2447.154379,0.0,0.0,2447.154335,2447.154379,2447.154335,True
215,175.689607,0.0,0.0,175.68960700000002,175.689607,175.68960700000002,True
216,1245.04888,0.0,0.0,1245.048886,1245.04888,1245.048886,True
217,421.36876,0.0,0.0,421.36876,421.36876,421.36876,True
218,1014.192700000001,0.0,0.0,1014.1927100000024,1014.192700000001,1014.1927100000024,True
219,9.4206606,0.0,0.0,9.42066061,9.4206606,9.42066061,True
220,2240.65893,0.0,0.0,2240.6589,2240.65893,2240.6589,True
221,523.5590968000001,0.0,0.0,523.5591000000005,523.5590968000001,523.5591000000005,True
222,72.861295,0.0,0.0,72.86129530000301,72.861295,72.86129530000301,True
223,111.752354,0.0,0.0,111.75235,111.752354,111.75235,True
224,405.039290000001,0.0,0.0,405.039287000002,405.039290000001,405.039287000002,True
225,592.8239500000005,0.0,0.0,592.82394,592.8239500000005,592.82394,True
226,45.038105,0.0,0.0,45.038105,45.038105,45.038105,True
227,3.8034639,0.0,0.0,3.8034639,3.8034639,3.8034639,True
228,1114.1876,0.0,0.0,1114.1875359,1114.1876,1114.1875359,True
229,0.58432949,0.0,0.0,0.58432949,0.58432949,0.58432949,True
230,1053.3231000000005,0.0,0.0,1053.3230236000002,1053.3231000000005,1053.3230236000002,True
231,5e-13,0.0,0.0,5e-13,5e-13,5e-13,True
232,5.1159077e-13,0.0,0.0,5e-13,5.1159077e-13,5e-13,True
233,0.0,0.0,0.0,0.0,0.0,0.0,True
234,362.5196,0.0,0.0,362.519602,362.5196,362.519602,True
235,218.4342,0.0,0.0,218.43420000000052,218.4342,218.43420000000052,True
236,44.259156,0.0,0.0,44.259156,44.259156,44.259156,True
237,1e-12,0.0,0.0,1e-12,1e-12,1e-12,True
238,134.759942,0.0,0.0,134.75994599999999,134.759942,134.75994599999999,True
239,20.105165,0.0,0.0,20.105165,20.105165,20.105165,True
240,0.0,0.0,0.0,0.0,0.0,0.0,True
241,46.568305,0.0,0.0,46.568305,46.568305,46.568305,True
242,1687.979,0.0,0.0,1687.978949000005,1687.979,1687.978949000005,True
243,3e-12,0.0,0.0,3e-12,3e-12,3e-12,True
244,203.292225,0.0,0.0,203.2922261,203.292225,203.2922261,True
245,0.0,0.0,0.0,0.0,0.0,0.0,True
246,94.0603290000015,0.0,0.0,94.060328,94.0603290000015,94.060328,True
247,1e-12,0.0,0.0,9.9475983e-13,1e-12,9.9475983e-13,True
248,367.503399,0.0,0.0,367.50339399999996,367.503399,367.50339399999996,True
249,140.32077000000152,0.0,0.0,140.32077,140.32077000000152,140.32077,True
250,20.547734000000002,0.0,0.0,20.547734,20.547734000000002,20.547734,True
251,1693.0097,0.0,0.0,1693.009703,1693.0097,1693.009703,True
252,2654.7112198550008,0.0,0.0,2654.7111782399998,2654.7112198550008,2654.7111782399998,True
253,1186.1280582000002,0.0,0.0,1186.1281,1186.1280582000002,1186.1281,True
254,854.3303830000001,0.0,0.0,854.33038,854.3303830000001,854.33038,True
255,538.76327,0.0,0.0,538.7632672999999,538.76327,538.7632672999999,True
256,21.439822,0.0,0.0,21.439821700000003,21.439822,21.439821700000003,True
257,3e-12,0.0,0.0,3e-12,3e-12,3e-12,True
258,5.7824824,0.0,0.0,5.7824824,5.7824824,5.7824824,True
259,1e-12,0.0,0.0,9.9831254e-13,1e-12,9.9831254e-13,True
260,40.313419,0.0,0.0,40.3134194,40.313419,40.3134194,True
261,39.818657,0.0,0.0,39.8186578,39.818657,39.8186578,True
262,1539.9691699999998,0.0,0.0,1539.9692169,1539.9691699999998,1539.9692169,True
263,199.31188,0.0,0.0,199.311884,199.31188,199.311884,True
264,1204.5548000000008,0.0,0.0,1204.5548,1204.5548000000008,1204.5548,True
265,525.50454,0.0,0.0,525.50454,525.50454,525.50454,True
266,3.540732500001,0.0,0.0,3.5407325,3.540732500001,3.5407325,True
267,468.480480000001,0.0,0.0,468.48048299999994,468.480480000001,468.48048299999994,True
268,14.960627,0.0,0.0,14.960627,14.960627,14.960627,True
269,0.0,0.0,0.0,0.0,0.0,0.0,True
270,467.0328519,0.0,0.0,467.032850000002,467.0328519,467.032850000002,True
271,1027.0444525,0.0,0.0,1027.0445,1027.0444525,1027.0445,True
272,198.32717480000002,0.0,0.0,198.327178,198.32717480000002,198.327178,True
273,12.700453000008,0.0,0.0,12.700453,12.700453000008,12.700453,True
274,0.0,0.0,0.0,0.0,0.0,0.0,True
275,1014.1420000000011,0.0,0.0,1014.142,1014.1420000000011,1014.142,True
276,1536.634687,0.0,0.0,1536.634603,1536.634687,1536.634603,True
277,33.593171000001,0.0,0.0,33.59317,33.593171000001,33.59317,True
278,7096.7159,0.0,0.0,7096.7159,7096.7159,7096.7159,True
279,18.511873,0.0,0.0,18.511873000001,18.511873,18.511873000001,True
280,200.675746,0.0,0.0,200.6757439,200.675746,200.6757439,True
281,946.83328,0.0,0.0,946.833276,946.83328,946.833276,True
282,1e-12,0.0,0.0,1e-12,1e-12,1e-12,True
283,1.8613935,0.0,0.0,1.8613935,1.8613935,1.8613935,True
284,323.359396000001,0.0,0.0,323.359399,323.359396000001,323.359399,True
285,5e-13,0.0,0.0,5e-13,5e-13,5e-13,True
286,368.9547256,0.0,0.0,368.9547240000005,368.9547256,368.9547240000005,True
287,1513.100794,0.0,0.0,1513.1008,1513.100794,1513.1008,True
288,2.2923696,0.0,0.0,2.2923696,2.2923696,2.2923696,True
289,643.46218,0.0,0.0,643.46217,643.46218,643.46217,True
290,10.006418,0.0,0.0,10.006418,10.006418,10.006418,True
291,237.88708,0.0,0.0,237.887088,237.88708,237.887088,True
292,412.93562,0.0,0.0,412.93561700000004,412.93562,412.93561700000004,True
293,3.9304554e-12,0.0,0.0,3.93045538e-12,3.9304554e-12,3.93045538e-12,True
294,3.1701858,0.0,0.0,3.1701858,3.1701858,3.1701858,True
295,266.544653,0.0,0.0,266.5446505,266.544653,266.5446505,True
296,128.27827,0.0,0.0,128.27827100000002,128.27827,128.27827100000002,True
297,3197.66122223,0.0,0.0,3197.66125,3197.66122223,3197.66125,True
298,294.65276923,0.0,0.0,294.65277,294.65276923,294.65277,True
299,1e-12,0.0,0.0,1e-12,1e-12,1e-12,True
300,684.45203,0.0,0.0,684.4520305699999,684.45203,684.4520305699999,True
301,96.139388,0.0,0.0,96.139388,96.139388,96.139388,True
302,209.966190000001,0.0,0.0,209.9661855,209.966190000001,209.9661855,True
303,0.0,0.0,0.0,0.0,0.0,0.0,True
304,7.11779701,0.0,0.0,7.117797,7.11779701,7.117797,True
305,0.94391687,0.0,0.0,0.94391687,0.94391687,0.94391687,True
306,2.0253230000010003,0.0,0.0,2.025323,2.0253230000010003,2.025323,True
307,12.884333,0.0,0.0,12.884333,12.884333,12.884333,True
308,73.991312,0.0,0.0,73.991312,73.991312,73.991312,True
309,295.138729,0.0,0.0,295.13872817,295.138729,295.13872817,True
310,5e-13,0.0,0.0,0.0,5e-13,0.0,True
311,6984.855608,0.0,0.0,6984.855641,6984.855608,6984.855641,True
312,1208.2981000000004,0.0,0.0,1208.2980840000014,1208.2981000000004,1208.2980840000014,True
313,0.0,0.0,0.0,0.0,0.0,0.0,True
314,648.4214,0.0,0.0,648.4213950000014,648.4214,648.4213950000014,True
315,0.0,0.0,0.0,0.0,0.0,0.0,True
316,11.545867,0.0,0.0,11.545867,11.545867,11.545867,True
317,1103.9816,0.0,0.0,1103.9816,1103.9816,1103.9816,True
318,30.019253230005,0.0,0.0,30.019254000001002,30.019253230005,30.019254000001002,True
319,1e-12,0.0,0.0,1e-12,1e-12,1e-12,True
320,13.984247,0.0,0.0,13.984247025,13.984247,13.984247025,True
321,0.0,0.0,0.0,0.0,0.0,0.0,True
322,439.158706,0.0,0.0,439.15871,439.158706,439.15871,True
323,4.4313857,0.0,0.0,4.431385700002,4.4313857,4.431385700002,True
324,591.14838,0.0,0.0,591.14838,591.14838,591.14838,True
325,1564.3712000000005,0.0,0.0,1564.37127,1564.3712000000005,1564.37127,True
326,760.59658,0.0,0.0,760.59658,760.59658,760.59658,True
327,7.1389318,0.0,0.0,7.13893171,7.1389318,7.13893171,True
328,212.090453,0.0,0.0,212.09045199999997,212.090453,212.09045199999997,True
329,946.83328,0.0,0.0,946.83328,946.83328,946.83328,True
330,24.824749,0.0,0.0,24.824749,24.824749,24.824749,True
331,11.00175777,0.0,0.0,11.001758,11.00175777,11.001758,True
332,156.20123,0.0,0.0,156.20123,156.20123,156.20123,True
333,2.4631182,0.0,0.0,2.4631182,2.4631182,2.4631182,True
334,7865.619609,0.0,0.0,7865.6196,7865.619609,7865.6196,True
335,194.29788,0.0,0.0,194.29788000000198,194.29788,194.29788000000198,True
336,2138.516498,0.0,0.0,2138.5165,2138.516498,2138.5165,True
337,710.66921,0.0,0.0,710.669213,710.66921,710.669213,True
338,56.844151,0.0,0.0,56.844151000001,56.844151,56.844151000001,True
339,725.643197,0.0,0.0,725.6432,725.643197,725.6432,True
340,4889.7222,0.0,0.0,4889.722259,4889.7222,4889.722259,True
341,3e-12,0.0,0.0,3e-12,3e-12,3e-12,True
342,659.35885,0.0,0.0,659.35885,659.35885,659.35885,True
343,1461.0600944,0.0,0.0,1461.0601,1461.0600944,1461.0601,True
344,868.9233879999999,0.0,0.0,868.92339229,868.9233879999999,868.92339229,True
345,141.19176,0.0,0.0,141.19176,141.19176,141.19176,True
346,939.8998290000001,0.0,0.0,939.8998200000001,939.8998290000001,939.8998200000001,True
347,497.51687,0.0,0.0,497.5168713000015,497.51687,497.5168713000015,True
348,116.25475,0.0,0.0,116.25475,116.25475,116.25475,True
349,6007.058,0.0,0.0,6007.05793,6007.058,6007.05793,True
350,4901.140477000001,0.0,0.0,4901.1405,4901.140477000001,4901.1405,True
351,217.965048,0.0,0.0,217.9650452,217.965048,217.9650452,True
352,0.0,0.0,0.0,0.0,0.0,0.0,True
353,1e-12,0.0,0.0,1e-12,1e-12,1e-12,True
354,91.019917,0.0,0.0,91.019917,91.019917,91.019917,True
355,672.53221,0.0,0.0,672.53221,672.53221,672.53221,True
356,0.0,0.0,0.0,0.0,0.0,0.0,True
357,1625.1423656000002,0.0,0.0,1625.1423634,1625.1423656000002,1625.1423634,True
358,908.6880700000025,0.0,0.0,908.68807,908.6880700000025,908.68807,True
359,330.056221,0.0,0.0,330.05622,330.056221,330.05622,True
360,55.577636999999996,0.0,0.0,55.577637,55.577636999999996,55.577637,True
361,135.8208975,0.0,0.0,135.8209011,135.8208975,135.8209011,True
362,1947.0256,0.0,0.0,1947.0256,1947.0256,1947.0256,True
363,46.886711,0.0,0.0,46.886710800003,46.886711,46.886710800003,True
364,0.066100621,0.0,0.0,0.066100621,0.066100621,0.066100621,True
365,20.105165,0.0,0.0,20.105165,20.105165,20.105165,True
366,763.08937,0.0,0.0,763.08937,763.08937,763.08937,True
367,10.409128599999999,0.0,0.0,10.409129,10.409128599999999,10.409129,True
368,0.0,0.0,0.0,0.0,0.0,0.0,True
369,429.21806,0.0,0.0,429.21806,429.21806,429.21806,True
370,141.782132000001,0.0,0.0,141.7821301,141.782132000001,141.7821301,True
371,1.5e-12,0.0,0.0,1.5e-12,1.5e-12,1.5e-12,True
372,132.226386,0.0,0.0,132.2263877,132.226386,132.2263877,True
373,437.72155,0.0,0.0,437.721554,437.72155,437.721554,True
374,704.78069,0.0,0.0,704.780688,704.78069,704.780688,True
375,219.08219,0.0,0.0,219.08219,219.08219,219.08219,True
376,185.4873700000005,0.0,0.0,185.48736416,185.4873700000005,185.48736416,True
377,710.2956310000004,0.0,0.0,710.29563,710.2956310000004,710.29563,True
378,98.456597,0.0,0.0,98.456597000001,98.456597,98.456597000001,True
379,2.2081607,0.0,0.0,2.2081607,2.2081607,2.2081607,True
380,868.7013469000015,0.0,0.0,868.70135,868.7013469000015,868.70135,True
381,0.0,0.0,0.0,0.0,0.0,0.0,True
382,1583.1709000000012,0.0,0.0,1583.17092,1583.1709000000012,1583.17092,True
383,18.9338620000015,0.0,0.0,18.933862,18.9338620000015,18.933862,True
384,343.8749118,0.0,0.0,343.87491,343.8749118,343.87491,True
385,3395.8408,0.0,0.0,3395.84079,3395.8408,3395.84079,True
