node,inflow,supply,max_supply,demand,outflow,lhs = inflow + supply,rhs = demand + outflow,flow_balance_ok,supply_ok
159,1604.6538725152707,4.408485702096481e-05,0.0,0.0,1604.6539166442656,1604.6539166001278,1604.6539166442656,True,True
160,2045.6556231729433,4.596181574361234e-05,0.0,0.0,2045.655669180423,2045.655669134759,2045.655669180423,True,True
161,180.44391285617183,4.408310758290893e-05,0.0,0.0,180.4439569833121,180.44395693927942,180.4439569833121,True,True
162,1456.628635905136,4.226767013124917e-05,0.0,0.0,1456.6286782151547,1456.628678172806,1456.6286782151547,True,True
163,2924.664663392577,4.270575271322228e-05,0.0,0.0,2924.664706141129,2924.6647060983296,2924.664706141129,True,True
164,344.93282949445285,4.557766981037834e-05,0.0,0.0,344.93287511744586,344.93287507212267,344.93287511744586,True,True
165,1356.4817173263646,4.5964176712116974e-05,0.0,0.0,1356.481763336622,1356.4817632905413,1356.481763336622,True,True
166,310.29423094625906,4.468597212054333e-05,0.0,0.0,310.29427567508685,310.2942756322312,310.29427567508685,True,True
167,262.19368655091404,4.5299064871034544e-05,0.0,0.0,262.1937318952858,262.1937318499789,262.1937318952858,True,True
168,985.3503893500599,4.212093563630221e-05,0.0,0.0,985.3504315130681,985.3504314709955,985.3504315130681,True,True
169,1534.2756148781114,4.561037723622612e-05,0.0,0.0,1534.2756605339678,1534.2756604884885,1534.2756605339678,True,True
170,97.27829572885345,4.281490599338587e-05,0.0,0.0,97.2783385865732,97.27833854375945,97.2783385865732,True,True
171,869.097326798724,4.31553338971902e-05,0.0,0.0,869.0973699972473,869.0973699540579,869.0973699972473,True,True
172,802.3540873164968,4.20220693856382e-05,0.0,0.0,802.3541293805737,802.3541293385662,802.3541293805737,True,True
173,620.8513739005372,4.54935405968453e-05,0.0,0.0,620.851419439891,620.8514193940778,620.851419439891,True,True
174,354.20294587851686,4.2770426583534405e-05,0.0,0.0,354.2029886917404,354.20298864894346,354.2029886917404,True,True
175,431.69397460650845,4.54631246127351e-05,0.0,0.0,431.69402011507873,431.69402006963304,431.69402011507873,True,True
176,1235.0680648890952,4.0275250079407205e-05,0.0,0.0,1235.068105204567,1235.0681051643453,1235.068105204567,True,True
177,915.1203632339941,4.5465599611008414e-05,0.0,0.0,915.120408745315,915.1204086995937,915.120408745315,True,True
178,735.7711088759543,4.596284105628704e-05,0.0,0.0,735.7711548845621,735.7711548387953,735.7711548845621,True,True
179,581.2335259535885,4.465966934075063e-05,0.0,0.0,581.2335706577194,581.2335706132578,581.2335706577194,True,True
180,2.188933681571738,4.551029979673429e-05,0.0,0.0,2.1889792373849586,2.188979191871535,2.1889792373849586,True,True
181,1257.8367060605037,4.567131807901507e-05,0.0,0.0,1257.836751777714,1257.8367517318218,1257.836751777714,True,True
182,320.6293477258101,4.5438104865135775e-05,0.0,0.0,320.62939320930707,320.6293931639149,320.62939320930707,True,True
183,1343.3602063610927,4.5914469585446667e-05,0.0,0.0,1343.3602523215873,1343.3602522755623,1343.3602523215873,True,True
184,917.8767131879066,4.571141226871431e-05,0.0,0.0,917.8767589450994,917.8767588993188,917.8767589450994,True,True
185,1633.0261297808008,4.592944902709246e-05,0.0,0.0,1633.0261757562055,1633.0261757102498,1633.0261757562055,True,True
186,960.6447817758424,4.56149747740581e-05,0.0,0.0,960.6448274363929,960.6448273908171,960.6448274363929,True,True
187,577.3138172846822,4.544641217661247e-05,0.0,0.0,577.3138627772039,577.3138627310943,577.3138627772039,True,True
188,182.18247637779805,4.547544539937379e-05,0.0,0.0,182.18252189874647,182.18252185324346,182.18252189874647,True,True
189,1716.6821532800304,4.5952362336912776e-05,0.0,0.0,1716.6821992782438,1716.6821992323928,1716.6821992782438,True,True
190,422.6862861016904,4.405550675825196e-05,0.0,0.0,422.68633020125515,422.6863301571972,422.68633020125515,True,True
191,704.8475626139184,4.448979722919583e-05,0.0,0.0,704.8476071482614,704.8476071037156,704.8476071482614,True,True
192,7.889453550146925,4.518516172992341e-05,0.0,0.0,7.889498780509701,7.8894987353086545,7.889498780509701,True,True
193,594.0119279378672,3.945283341205534e-05,0.0,0.0,594.0119674300912,594.0119673907006,594.0119674300912,True,True
194,1754.9308497186182,4.594001930488782e-05,0.0,0.0,1754.9308957024994,1754.9308956586376,1754.9308957024994,True,True
195,2265.0996705992775,4.441886209408506e-05,0.0,0.0,2265.0997150630365,2265.0997150181397,2265.0997150630365,True,True
196,1794.7214027058403,4.5487497683164896e-05,0.0,0.0,1794.721448238596,1794.721448193338,1794.721448238596,True,True
197,84.87596733684062,4.5245473085835485e-05,0.0,0.0,84.8760126275616,84.8760125823137,84.8760126275616,True,True
198,412.86370254785754,4.56243383187949e-05,0.0,0.0,412.86374821770323,412.86374817219587,412.86374821770323,True,True
199,2059.970484292331,4.059162081487387e-05,0.0,0.0,2059.970524924573,2059.970524883952,2059.970524924573,True,True
200,814.8192081759518,4.4543943294185246e-05,0.0,0.0,814.8192527644673,814.8192527198951,814.8192527644673,True,True
201,41.05154655561174,4.552910841523528e-05,0.0,0.0,41.05159213025626,41.051592084720156,41.05159213025626,True,True
202,25.884729245652856,4.563154607225732e-05,0.0,0.0,25.884774922826107,25.88477487719893,25.884774922826107,True,True
203,0.0,4.186300951615868e-05,0.0,0.0,4.190487265886828e-05,4.186300951615868e-05,4.190487265886828e-05,True,True
204,977.2963594642363,4.597034802569451e-05,0.0,0.0,977.2964054799496,977.2964054345842,977.2964054799496,True,True
205,49.3871536146346,4.552812678456759e-05,0.0,0.0,49.38719918832981,49.38719914276138,49.38719918832981,True,True
206,761.0620551098186,4.553339358776332e-05,0.0,0.0,761.0621006888501,761.0621006432123,761.0621006888501,True,True
207,670.569004072845,4.5484402912483366e-05,0.0,0.0,670.5690496023237,670.5690495572479,670.5690496023237,True,True
208,431.30239449681716,4.556281247829052e-05,0.0,0.0,431.3024401051589,431.30244005962965,431.3024401051589,True,True
209,821.757976237697,4.46585622235894e-05,0.0,0.0,821.758020940897,821.7580208962593,821.758020940897,True,True
210,157.5713361830296,4.469444868841478e-05,0.0,0.0,157.57138092228848,157.57138087747828,157.57138092228848,True,True
211,251.42386232364785,4.542051350381287e-05,0.0,0.0,251.42390778957048,251.42390774416137,251.42390778957048,True,True
212,155.26375444707946,4.564306402594952e-05,0.0,0.0,155.26380013575124,155.2638000901435,155.26380013575124,True,True
213,406.6217379207552,4.452898828239444e-05,0.0,0.0,406.6217824942112,406.6217824497435,406.6217824942112,True,True
214,1043.4590300392977,4.5246471325176425e-05,0.0,0.0,1043.4590753285113,1043.459075285769,1043.4590753285113,True,True
215,1620.3461528524936,4.591116884169021e-05,0.0,0.0,1620.3461988096587,1620.3461987636624,1620.3461988096587,True,True
216,1395.4540121162327,4.5489382383076033e-05,0.0,0.0,1395.4540576515644,1395.454057605615,1395.4540576515644,True,True
217,281.50413198093,4.54893336742952e-05,0.0,0.0,281.504177515509,281.5041774702637,281.504177515509,True,True
218,1554.7200523965053,4.548828263116052e-05,0.0,0.0,1554.7200979305856,1554.720097884788,1554.7200979305856,True,True
219,229.52205829390073,4.536237593124444e-05,0.0,0.0,229.5221037017189,229.52210365627667,229.5221037017189,True,True
220,1510.285618991777,4.591142876645527e-05,0.0,0.0,1510.2856649490277,1510.2856649032058,1510.2856649490277,True,True
221,2451.5678966475316,4.3384905754445686e-05,0.0,0.0,2451.5679400755926,2451.5679400324375,2451.5679400755926,True,True
222,318.51693685654317,4.528735379555021e-05,0.0,0.0,318.5169821886017,318.51698214389694,318.5169821886017,True,True
223,852.267636693484,4.205940144938316e-05,0.0,0.0,852.2676787947657,852.2676787528854,852.2676787947657,True,True
224,750.1230711403219,4.585000016321898e-05,0.0,0.0,750.1231170370356,750.1231169903222,750.1231170370356,True,True
225,1285.1085767091026,4.548754943529227e-05,0.0,0.0,1285.1086222433066,1285.108622196652,1285.1086222433066,True,True
226,609.5478141931684,4.552740712900984e-05,0.0,0.0,609.5478597657773,609.5478597205755,609.5478597657773,True,True
227,83.50868713850349,4.597118040233994e-05,0.0,0.0,83.50873315565507,83.50873310968389,83.50873315565507,True,True
228,274.9535687536317,4.528442877949431e-05,0.0,0.0,274.95361408352204,274.9536140380605,274.95361408352204,True,True
229,460.4514665174489,4.457779062553805e-05,0.0,0.0,460.4515111397869,460.45151109523954,460.4515111397869,True,True
230,1742.294247029422,4.338648714528199e-05,0.0,0.0,1742.2942904593353,1742.294290415909,1742.2942904593353,True,True
231,493.8779276645645,4.596888825212499e-05,0.0,0.0,493.87797367847713,493.8779736334527,493.87797367847713,True,True
232,260.1642850966417,4.545622871369499e-05,0.0,0.0,260.1643305983797,260.1643305528704,260.1643305983797,True,True
233,287.0178211919483,4.594342036369975e-05,0.0,0.0,287.0178671813766,287.0178671353687,287.0178671813766,True,True
234,927.5651788603943,4.596562921994511e-05,0.0,0.0,927.5652248715753,927.5652248260235,927.5652248715753,True,True
235,845.1870857273846,4.560836919914908e-05,0.0,0.0,845.1871313814929,845.1871313357537,845.1871313814929,True,True
236,395.7629707614453,4.5533066319613415e-05,0.0,0.0,395.76301633998867,395.7630162945116,395.76301633998867,True,True
